timestamp,datetime,open,high,low,close,volume_from,volume_to
1620759600,2021-05-11 19:00:00,294.34,298.27,295.04,298.27,15013.22,4477962.29
1620763200,2021-05-11 20:00:00,297.85,299.52,296.5,296.85,4278.45,1272992.03
1620766800,2021-05-11 21:00:00,297.34,298.52,295.01,295.57,7568.48,2237050.44
1620770400,2021-05-11 22:00:00,295.57,297.19,293.52,296.8,5212.65,1547097.33
1620774000,2021-05-11 23:00:00,296.89,302.88,296.87,302.48,3674.45,1101968.75
1620777600,2021-05-12 00:00:00,302.48,322.33,301.77,320.7,28765.53,9000661.48
1620781200,2021-05-12 01:00:00,319.71,345.69,317.2,340.9,172421.5,58777925.72
1620784800,2021-05-12 02:00:00,346.47,352.02,330.72,336.31,35478.36,11983466.74
1620788400,2021-05-12 03:00:00,336.31,346.61,334.7,339.23,28469.5,9704321.24
1620792000,2021-05-12 04:00:00,339.23,342.89,333.99,339.41,13324.84,4503667.19
1620795600,2021-05-12 05:00:00,339.56,343.81,337.85,338.88,79721.11,27015837.2
1620799200,2021-05-12 06:00:00,338.88,339.82,327.49,329.78,28384.38,9360523.34
1620802800,2021-05-12 07:00:00,329.78,341.21,330.29,339.33,20451.23,6939650.63
1620806400,2021-05-12 08:00:00,339.33,340.52,336.02,339.61,11834.5,4019077.54
1620810000,2021-05-12 09:00:00,339.61,341.41,336.91,338.62,15277.81,5173341.04
1620813600,2021-05-12 10:00:00,338.62,334.09,328.6,332.13,14726.82,4891244.61
1620817200,2021-05-12 11:00:00,332.13,363.99,334.5,356.93,71016.47,25347942.86
1620820800,2021-05-12 12:00:00,357.83,363.01,345,347.22,18866.77,6648962.42
1620824400,2021-05-12 13:00:00,347.22,356.94,344.06,354.82,17236.74,6035128.78
1620828000,2021-05-12 14:00:00,354.82,363.78,348.01,359.87,14354.16,5112066.08
1620831600,2021-05-12 15:00:00,359.87,361.7,343.86,357.95,27955.45,9890279.51
1620835200,2021-05-12 16:00:00,357.95,372.16,333.49,346.75,59350.63,20800509.9
1620838800,2021-05-12 17:00:00,346.75,357.39,338.68,351.91,23754.85,8304709.06
1620842400,2021-05-12 18:00:00,351.91,356.9,327.46,337.78,34472.3,11718725.33
1620846000,2021-05-12 19:00:00,337.78,369.01,336.85,365.58,36281.4,12725578.16
1620849600,2021-05-12 20:00:00,365.58,366.4,350.24,356.55,18777.64,6708709.9
1620853200,2021-05-12 21:00:00,356.55,364.99,352.33,355.62,11334.45,4064971.8
1620856800,2021-05-12 22:00:00,355.62,360.2,327.64,345.18,49256.27,16736962.3
1620860400,2021-05-12 23:00:00,345.18,345.18,266.4,275.65,70631.32,22091282.93
1620864000,2021-05-13 00:00:00,275.65,308.91,253.84,302.63,64972.68,18804249.93
1620867600,2021-05-13 01:00:00,302.63,316.13,301.92,311.08,25634.14,7958205.83
1620871200,2021-05-13 02:00:00,311.08,324.21,307.46,316.84,14279.52,4533473.52
1620874800,2021-05-13 03:00:00,316.84,317.03,301.67,312.49,9644.02,2974010.14
1620878400,2021-05-13 04:00:00,312.49,316.41,305.84,309.94,9481.13,2955905.76
1620882000,2021-05-13 05:00:00,309.94,315.42,309.76,310.99,6830.83,2137657.86
1620885600,2021-05-13 06:00:00,310.99,316.82,310.87,316.14,4695.14,1471762.91
1620889200,2021-05-13 07:00:00,316.28,317.44,309.75,309.96,6462.91,2003219.34
1620892800,2021-05-13 08:00:00,310.07,312.03,302.16,302.93,6201.62,1904640.08
1620896400,2021-05-13 09:00:00,302.62,298.43,285.05,287.66,26643.19,7664084.26
1620900000,2021-05-13 10:00:00,286.92,298.77,283.92,288.43,11194.61,3272332.56
1620903600,2021-05-13 11:00:00,288.43,298.84,280.92,298.67,17438.86,5098712.97
1620907200,2021-05-13 12:00:00,297.48,313.13,298.17,308.21,16265.56,5013235.78
1620910800,2021-05-13 13:00:00,308.03,313.79,302.46,311.98,6462.16,1995410.41
1620914400,2021-05-13 14:00:00,311.98,314.24,304.52,305.89,5112.44,1576886.48
1620918000,2021-05-13 15:00:00,305.89,306.09,290.8,296.82,11747.29,3506774.92
1620921600,2021-05-13 16:00:00,296.82,305.03,281.18,282.7,17909.26,5223599.06
1620925200,2021-05-13 17:00:00,282.7,287.71,273.22,285.83,21036.42,5896970.3
1620928800,2021-05-13 18:00:00,285.83,289.27,275.27,275.27,14449.38,4109426.81
1620932400,2021-05-13 19:00:00,275.27,287.17,275.27,279.57,8933.25,2532284.2
1620936000,2021-05-13 20:00:00,279.57,291.45,277.91,289.48,9984.79,2874571.81
1620939600,2021-05-13 21:00:00,289.48,294.15,286.76,287.82,8074.52,2343465.1
1620943200,2021-05-13 22:00:00,287.82,302.39,282.39,287.1,20277.59,5945842.43
1620946800,2021-05-13 23:00:00,287.1,299.16,281.52,296.4,10785.85,3130129.2
1620950400,2021-05-14 00:00:00,296.4,302.53,292.01,300.96,6578.72,1963776.47
1620954000,2021-05-14 01:00:00,300.96,304.48,298.29,300.89,5434,1636709.92
1620957600,2021-05-14 02:00:00,300.89,301.55,293.88,293.88,3124.46,928697.07
1620961200,2021-05-14 03:00:00,293.88,296.97,288.79,289.97,2702.86,792314.55
1620964800,2021-05-14 04:00:00,290.05,291.69,288.2,291.35,4544.35,1323990.48
1620968400,2021-05-14 05:00:00,290.88,295.51,288.9,295.18,4512.21,1316902.04
1620972000,2021-05-14 06:00:00,295.18,295.85,288.42,290.75,4013.47,1171281.46
1620975600,2021-05-14 07:00:00,290.25,301.44,295.48,301.44,4068.47,1226397.91
1620979200,2021-05-14 08:00:00,301.44,304.81,300.12,304.5,3352.45,1020833.45
1620982800,2021-05-14 09:00:00,303.97,312.29,302.06,308.02,5281.13,1613710.84
1620986400,2021-05-14 10:00:00,308.02,313.29,305.28,311.99,2611.4,802557.59
1620990000,2021-05-14 11:00:00,311.99,317.49,308.12,313.22,5231.72,1641199.16
1620993600,2021-05-14 12:00:00,313.22,317.69,308.74,309.05,5427.41,1698974.63
1620997200,2021-05-14 13:00:00,309.05,311.53,305.85,310.69,3741.73,1157170.54
1621000800,2021-05-14 14:00:00,310.69,312.93,306.05,309.53,3978.45,1228591.72
1621004400,2021-05-14 15:00:00,309.53,318.08,309.5,315.36,5256.95,1656719.83
1621008000,2021-05-14 16:00:00,315.36,323.86,312.73,314.11,9433.37,3012610.37
1621011600,2021-05-14 17:00:00,314.11,316.51,307.14,307.25,4976.47,1551981.27
1621015200,2021-05-14 18:00:00,307.25,309.23,303.13,305.31,7712.52,2362262.87
1621018800,2021-05-14 19:00:00,305.31,305.44,300.28,301.05,4774.86,1442833.25
1621022400,2021-05-14 20:00:00,301.05,303.64,292.62,294.22,11594.36,3436221.26
1621026000,2021-05-14 21:00:00,294.22,299.66,292.98,299.4,4727.93,1402255.53
1621029600,2021-05-14 22:00:00,299.4,303.84,298.62,303.32,3718.15,1117750.27
1621033200,2021-05-14 23:00:00,303.32,306.96,301.62,306.25,2669.11,812721.83
1621036800,2021-05-15 00:00:00,306.25,308.64,300.03,302.73,7197.21,2189557.05
1621040400,2021-05-15 01:00:00,302.73,315.73,301.89,313.06,5653.75,1760828.67
1621044000,2021-05-15 02:00:00,313.06,316.39,309.67,310.25,2778.77,868550.8
1621047600,2021-05-15 03:00:00,310.25,316.01,306.6,307.45,5747.51,1781606.76
1621051200,2021-05-15 04:00:00,307.45,310.64,303.21,304.41,3505.27,1075117.93
1621054800,2021-05-15 05:00:00,304.85,309.16,305.04,306.18,5481.76,1678411.17
1621058400,2021-05-15 06:00:00,305.99,306.33,297.3,300.44,3524.47,1062149.48
1621062000,2021-05-15 07:00:00,300.31,297.72,293.4,293.59,7892.93,2317313.22
1621065600,2021-05-15 08:00:00,293.59,298.57,295.25,296.18,7202.44,2133211.15
1621069200,2021-05-15 09:00:00,296.18,296.21,291.34,292.56,8436.87,2468305.38
1621072800,2021-05-15 10:00:00,292.56,291.42,287.21,291.23,8773.07,2554980.42
1621076400,2021-05-15 11:00:00,291.23,296.43,294.37,295.5,4046.48,1195717.34
1621080000,2021-05-15 12:00:00,295.26,297.35,293.37,294.79,2781.24,821370.89
1621083600,2021-05-15 13:00:00,294.79,296.06,289.51,291.59,2891.43,846894.2
1621087200,2021-05-15 14:00:00,291.3,295.85,291.4,295.85,13149.86,3890340.14
1621090800,2021-05-15 15:00:00,296.04,297.32,286.07,287.17,4623.03,1336796.92
1621094400,2021-05-15 16:00:00,287.17,287.17,270.85,279.34,16713.1,4649105.39
1621098000,2021-05-15 17:00:00,279.34,280.58,275.35,276.09,5853.29,1624350.96
1621101600,2021-05-15 18:00:00,276.09,279.47,274.9,278.01,4229.36,1173562.82
1621105200,2021-05-15 19:00:00,278.01,278.58,268.37,278.33,6575.14,1792847.02
1621108800,2021-05-15 20:00:00,278.33,283.63,278.11,281.91,3761.47,1057854.42
1621112400,2021-05-15 21:00:00,281.91,285.41,281.91,284.89,1608.19,456855.6
1621116000,2021-05-15 22:00:00,284.89,284.98,276.69,277.79,3687.34,1039362.05
1621119600,2021-05-15 23:00:00,277.79,277.79,268.37,271.05,6250.39,1703439.86
1621123200,2021-05-16 00:00:00,271.05,279.99,268.1,275.05,5528.17,1517757.53
1621126800,2021-05-16 01:00:00,275.05,281.75,275.05,280.78,4823.98,1345861.11
1621130400,2021-05-16 02:00:00,280.78,282.94,279.72,281.77,2458.65,692301.15
1621134000,2021-05-16 03:00:00,281.77,283.1,278.65,282.42,3224.29,904863.69
1621137600,2021-05-16 04:00:00,282.38,280.89,278.43,279.3,3759.98,1050152.35
1621141200,2021-05-16 05:00:00,279.22,281.73,277.78,278.61,3962.25,1110454.05
1621144800,2021-05-16 06:00:00,278.61,287.78,278.35,285.72,6279.1,1793078.51
1621148400,2021-05-16 07:00:00,285.73,289.78,286.53,288.11,5032.51,1449893.5
1621152000,2021-05-16 08:00:00,288.11,286.85,284.11,284.89,3078.19,876958.24
1621155600,2021-05-16 09:00:00,284.89,289.64,286.73,288.41,3479.93,1003642.16
1621159200,2021-05-16 10:00:00,288.17,291.14,288.17,290.02,1920.54,556360.4
1621162800,2021-05-16 11:00:00,290.02,290.47,283.15,284.16,1447.49,414300.12
1621166400,2021-05-16 12:00:00,284.11,282.18,277.36,277.41,6757.73,1874662.1
1621170000,2021-05-16 13:00:00,276.93,280.97,276.93,280.47,2209.21,617437.63
1621173600,2021-05-16 14:00:00,280.47,281.96,273.35,274.41,2989.2,830021.54
1621177200,2021-05-16 15:00:00,274.41,274.41,263.65,263.81,8292.06,2224883.49
1621180800,2021-05-16 16:00:00,264.01,265.87,259.3,265.49,25381.53,6738641.36
1621184400,2021-05-16 17:00:00,265.6,266.12,257.5,264.62,7761.51,2033277.82
1621188000,2021-05-16 18:00:00,264.62,266.2,255.46,256.32,9130.84,2370945.9
1621191600,2021-05-16 19:00:00,256.32,261.54,248.31,256.4,16384.77,4143132.57
1621195200,2021-05-16 20:00:00,256.4,258.44,247.51,250.73,11503.07,2900413.91
1621198800,2021-05-16 21:00:00,250.73,258.69,245.8,257.05,8643.2,2191750.49
1621202400,2021-05-16 22:00:00,257.05,262.4,256.73,259.4,6885.1,1786735.62
1621206000,2021-05-16 23:00:00,259.4,264.95,258.47,262.79,4874.83,1277926.45
1621209600,2021-05-17 00:00:00,262.79,262.79,254.55,255.54,3085.32,797864.67
1621213200,2021-05-17 01:00:00,255.54,256.33,250.86,252.7,3868.06,980205.32
1621216800,2021-05-17 02:00:00,252.7,256.91,249.78,251.2,4321.66,1091017.78
1621220400,2021-05-17 03:00:00,251.2,253.19,239.32,242.19,14399.62,3524392.92
1621224000,2021-05-17 04:00:00,242.19,249.93,237.57,249.49,7946.49,1934452.04
1621227600,2021-05-17 05:00:00,249.49,250.21,241.13,249.78,2616.28,644143.18
1621231200,2021-05-17 06:00:00,249.01,254.49,249.08,250.33,16936.8,4239870.1
1621234800,2021-05-17 07:00:00,250.33,259.55,256.27,256.27,30921.75,7924181.13
1621238400,2021-05-17 08:00:00,256.23,257.03,250.94,256.42,1688.28,429575.22
1621242000,2021-05-17 09:00:00,256.42,257.12,252.18,256.13,1391.94,354579.73
1621245600,2021-05-17 10:00:00,256.13,258.29,252.05,252.58,1817.41,464659.68
1621249200,2021-05-17 11:00:00,252.58,256.39,248.8,254.75,7989.79,2007063.34
1621252800,2021-05-17 12:00:00,254.6,254.07,251.15,253.62,9501.52,2409787.45
1621256400,2021-05-17 13:00:00,253.89,254.6,249.95,250.09,5914.61,1479169.68
1621260000,2021-05-17 14:00:00,249.48,250.13,242.08,243.59,3299.82,805636.71
1621263600,2021-05-17 15:00:00,243.59,244.44,229.32,229.68,12315.65,2888029.51
1621267200,2021-05-17 16:00:00,229.68,234.53,226.69,230.43,11860.16,2744425.83
1621270800,2021-05-17 17:00:00,230.43,233.47,225.96,229.98,8035.24,1847507.86
1621274400,2021-05-17 18:00:00,229.98,237.35,228.3,237.27,5381.09,1255975.32
1621278000,2021-05-17 19:00:00,237.27,240.11,236.59,238.73,4596.43,1096244.65
1621281600,2021-05-17 20:00:00,238.73,243.16,238.06,242.63,4789.3,1150086.97
1621285200,2021-05-17 21:00:00,242.63,242.63,233.08,233.97,3173.65,751665.96
1621288800,2021-05-17 22:00:00,233.97,238.52,228.43,230.15,3142.66,729560.25
1621292400,2021-05-17 23:00:00,230.15,238.33,229.73,235.75,3566.77,835230.9
1621296000,2021-05-18 00:00:00,235.75,241.91,233.26,239.07,3896.35,930545.73
1621299600,2021-05-18 01:00:00,239.07,249.25,239.04,247.09,9995,2454566.88
1621303200,2021-05-18 02:00:00,247.09,250.73,245.83,249.74,4292.88,1064688.24
1621306800,2021-05-18 03:00:00,249.74,250.24,247.4,249.91,3906.5,970794.32
1621310400,2021-05-18 04:00:00,249.91,256.98,249.91,254.08,4072.27,1030831.85
1621314000,2021-05-18 05:00:00,254.1,257.3,252.26,255.16,5969.18,1523117.17
1621317600,2021-05-18 06:00:00,255.16,255.95,251.54,252.4,5451.06,1375842.22
1621321200,2021-05-18 07:00:00,252.4,253.83,251.97,252.2,6284.15,1584859.61
1621324800,2021-05-18 08:00:00,252.2,251.85,249.51,251.04,7714.54,1936647.35
1621328400,2021-05-18 09:00:00,251.44,251.76,248.03,249.21,2422.06,604546.32
1621332000,2021-05-18 10:00:00,249.22,252.24,250.56,251.56,3915.76,985048.1
1621335600,2021-05-18 11:00:00,251.56,257.92,251.02,257.1,8122.85,2088407.97
1621339200,2021-05-18 12:00:00,257.1,251.88,246.9,248.97,14809.21,3687091.29
1621342800,2021-05-18 13:00:00,248.99,250.49,242.77,244.36,5382.07,1323534.93
1621346400,2021-05-18 14:00:00,244.36,244.36,237.3,242.44,5385.31,1293903.21
1621350000,2021-05-18 15:00:00,242.66,254.14,240.96,254.01,16185.68,4111356.9
1621353600,2021-05-18 16:00:00,254.01,261.69,253.13,260.12,33948.24,8830448.4
1621357200,2021-05-18 17:00:00,260.12,259.03,252.83,253.09,7006.13,1773171.37
1621360800,2021-05-18 18:00:00,253.37,253.37,248.01,249.49,3375.34,843372.44
1621364400,2021-05-18 19:00:00,249.49,252.89,247.84,251.46,2153.8,539321.69
1621368000,2021-05-18 20:00:00,251.46,253.65,248.91,252.46,2314.61,582322.79
1621371600,2021-05-18 21:00:00,252.5,254.34,250.64,253.05,3339.95,845181.25
1621375200,2021-05-18 22:00:00,253.05,255.49,250.86,253.43,4372.94,1108254.01
1621378800,2021-05-18 23:00:00,253.68,255.81,247.96,255.27,3051.16,767023.37
1621382400,2021-05-19 00:00:00,254.87,261.04,251.45,258.06,18060.31,4660597.38
1621386000,2021-05-19 01:00:00,257.83,258.01,235.28,240.03,14421.46,3515119.59
1621389600,2021-05-19 02:00:00,240.03,242.93,230.21,230.32,8052.95,1911785.03
1621393200,2021-05-19 03:00:00,230.32,235.45,229.47,231.98,6744.01,1566578.49
1621396800,2021-05-19 04:00:00,231.98,234.36,193.59,204.49,38209.28,8002430.19
1621400400,2021-05-19 05:00:00,204.49,220.07,204.13,214.64,28715.86,6183257.86
1621404000,2021-05-19 06:00:00,214.64,218.83,211.2,214.34,7363.4,1586485.14
1621407600,2021-05-19 07:00:00,214.34,220.68,206.55,219.46,7767.44,1659126.75
1621411200,2021-05-19 08:00:00,219.34,219.65,215.36,217.46,7969.81,1733150.07
1621414800,2021-05-19 09:00:00,217.46,217.1,213.43,215.37,3656.56,787496.51
1621418400,2021-05-19 10:00:00,215.26,216.37,207.92,210.09,5106.21,1075722.87
1621422000,2021-05-19 11:00:00,210.09,211.33,191.51,201.42,18739.66,3717896.97
1621425600,2021-05-19 12:00:00,201.42,204.65,124.36,135.76,36165.18,6056117.99
1621429200,2021-05-19 13:00:00,135.76,180.12,111.22,163.89,35454.87,5226316.52
1621432800,2021-05-19 14:00:00,163.89,166.85,149.86,166.04,25710.17,4065227.5
1621436400,2021-05-19 15:00:00,166.04,188.25,158.86,165.9,27863.77,4782537.7
1621440000,2021-05-19 16:00:00,165.9,186.99,157.16,182.67,41596.19,6998697.63
1621443600,2021-05-19 17:00:00,182.67,188.44,174.01,177.69,22431.22,4003130.87
1621447200,2021-05-19 18:00:00,177.69,181.08,160.16,161.24,16724.53,2848597.58
1621450800,2021-05-19 19:00:00,161.24,165.91,158.99,163.61,14041.65,2293431.25
1621454400,2021-05-19 20:00:00,163.61,168.47,157.7,160.43,11802.23,1929232.32
1621458000,2021-05-19 21:00:00,160.43,168.84,151.12,168.82,10188.2,1630736.2
1621461600,2021-05-19 22:00:00,168.82,178.07,162.17,169.33,11255.17,1955703.93
1621465200,2021-05-19 23:00:00,169.33,169.74,148.65,148.65,16333.98,2592434.53
1621468800,2021-05-20 00:00:00,148.65,167.1,135.79,140.17,25239.39,3685046.69
1621472400,2021-05-20 01:00:00,140.17,152.96,139.65,152.38,17944.46,2643861.05
1621476000,2021-05-20 02:00:00,152.38,161.32,151.93,157.52,16893.97,2686675.5
1621479600,2021-05-20 03:00:00,157.52,169.78,156.98,160.67,17830.39,2919815.9
1621483200,2021-05-20 04:00:00,160.67,170.78,159.93,164.94,12025.36,1987156.46
1621486800,2021-05-20 05:00:00,164.94,173.41,163.7,172.43,5854.03,983045.8
1621490400,2021-05-20 06:00:00,172.43,174.48,167.64,171.26,3855.53,660421.19
1621494000,2021-05-20 07:00:00,171.26,186.43,171.21,179.68,6068.31,1088418.4
1621497600,2021-05-20 08:00:00,179.68,179.68,170.15,173.24,7487.36,1312021.26
1621501200,2021-05-20 09:00:00,173.4,173.4,170.94,171.31,6671.97,1142992.62
1621504800,2021-05-20 10:00:00,171.64,174.52,169.49,174.26,5529.77,960605.7
1621508400,2021-05-20 11:00:00,174.09,175.39,172.43,175.23,6131.3,1074366.7
1621512000,2021-05-20 12:00:00,175.23,180.66,172.4,180.22,6035.67,1073724.81
1621515600,2021-05-20 13:00:00,179.86,184.53,179.72,183.57,21191.77,3890105.59
1621519200,2021-05-20 14:00:00,183.57,192.67,182.44,184.85,26716.53,4938656.05
1621522800,2021-05-20 15:00:00,184.78,188.31,181.04,183.35,8463.15,1561274.67
1621526400,2021-05-20 16:00:00,183.35,184.07,170.86,175.7,18334.09,3211675.64
1621530000,2021-05-20 17:00:00,175.7,180.54,173.85,178.5,4462.95,789810.53
1621533600,2021-05-20 18:00:00,179.29,181.08,177.79,177.81,20884.24,3713497.98
1621537200,2021-05-20 19:00:00,177.81,182.06,176.5,180.02,13117.98,2361513.13
1621540800,2021-05-20 20:00:00,180.02,178.48,176.11,178.4,22918.49,4088647.89
1621544400,2021-05-20 21:00:00,178.4,185.43,183.3,184.75,28490.19,5263611.87
1621548000,2021-05-20 22:00:00,184.64,188.33,183.8,184.21,6992.68,1288136.7
1621551600,2021-05-20 23:00:00,184.21,183.38,179.08,182.32,10106.27,1842604.69
1621555200,2021-05-21 00:00:00,182.32,192.67,187.28,189.57,8073.35,1530501.99
1621558800,2021-05-21 01:00:00,189.57,190.25,185.85,186.39,6209.21,1157344.15
1621562400,2021-05-21 02:00:00,186.39,185.86,182.96,183.33,5355.71,981875.82
1621566000,2021-05-21 03:00:00,183.33,181.52,179.8,181.23,4180.38,757615.32
1621569600,2021-05-21 04:00:00,181.23,182.5,176.03,177.09,3245.32,580291.97
1621573200,2021-05-21 05:00:00,177.24,177.99,174.4,174.56,5585.03,974903.14
1621576800,2021-05-21 06:00:00,174.41,178.21,170.37,177.09,3223.1,561093.1
1621580400,2021-05-21 07:00:00,177.09,177.1,172.15,173.62,3188.96,556412.39
1621584000,2021-05-21 08:00:00,173.16,175.61,171.72,174.97,8809.16,1541301.8
1621587600,2021-05-21 09:00:00,174.97,180.2,175.66,176.97,4916.55,870085.42
1621591200,2021-05-21 10:00:00,176.97,177.06,174.86,175.51,9177.88,1610820.41
1621594800,2021-05-21 11:00:00,175.53,181.74,172.22,180.17,3220.9,571254.37
1621598400,2021-05-21 12:00:00,180.83,178.79,176.07,176.23,8537.56,1504612.12
1621602000,2021-05-21 13:00:00,176.2,190.83,174.81,189.11,5704.04,1051979.79
1621605600,2021-05-21 14:00:00,189.11,191.02,152.63,162.63,38439.57,6483675.14
1621609200,2021-05-21 15:00:00,162.63,165.09,152.44,153.9,16720.39,2664850.92
1621612800,2021-05-21 16:00:00,153.9,160.8,146.67,155.98,18038.06,2792009.2
1621616400,2021-05-21 17:00:00,155.98,159.16,153.47,158.1,8599.98,1332540.65
1621620000,2021-05-21 18:00:00,158.1,163.62,149.82,160.15,12659.37,1991276.82
1621623600,2021-05-21 19:00:00,160.15,160.15,145.75,152.51,13906.31,2099219.18
1621627200,2021-05-21 20:00:00,152.51,154.41,146.93,147.43,9437.16,1425967.52
1621630800,2021-05-21 21:00:00,147.43,158.44,136.4,158.44,17789.09,2597874.74
1621634400,2021-05-21 22:00:00,158.44,158.44,151.85,153.09,17870.27,2760414.75
1621638000,2021-05-21 23:00:00,152.55,157.25,153.7,157.02,9926.83,1558721.17
1621641600,2021-05-22 00:00:00,157.02,158.6,153.69,156.63,6556.72,1027004.69
1621645200,2021-05-22 01:00:00,156.63,158.61,155.71,157.37,4054.77,638089.45
1621648800,2021-05-22 02:00:00,157.37,158.43,154.72,155.4,3659.35,568650.5
1621652400,2021-05-22 03:00:00,155.42,157.39,150.2,151.18,3819.42,583824.47
1621656000,2021-05-22 04:00:00,151.21,149.26,138.6,140.82,23057.09,3246815.8
1621659600,2021-05-22 05:00:00,140.82,143.98,137.41,142.55,26590.37,3790562.2
1621663200,2021-05-22 06:00:00,142.55,142.63,139.28,141.57,19660.88,2783478.38
1621666800,2021-05-22 07:00:00,141.57,143.15,140.89,142.93,8022.55,1146639.16
1621670400,2021-05-22 08:00:00,142.93,146.59,142.31,143.45,8765.51,1257441.42
1621674000,2021-05-22 09:00:00,143.6,144.86,140.35,142.73,2271.93,324821
1621677600,2021-05-22 10:00:00,143.04,150.05,146.64,149.98,6113.21,916847.84
1621681200,2021-05-22 11:00:00,149.79,150.78,144.16,146.08,4335.13,635537.62
1621684800,2021-05-22 12:00:00,146.07,154.13,146.1,150.88,17709.88,2672035.85
1621688400,2021-05-22 13:00:00,150.76,153.44,149.69,150.46,6680.15,1014342.7
1621692000,2021-05-22 14:00:00,150.46,151.02,143.95,145.66,3427.32,506828.37
1621695600,2021-05-22 15:00:00,145.54,152.16,146.36,150.83,8947.58,1349530.88
1621699200,2021-05-22 16:00:00,150.83,150.83,146.97,147.36,6055.24,892272.9
1621702800,2021-05-22 17:00:00,147.36,146.98,142.34,142.57,17143.25,2444094.26
1621706400,2021-05-22 18:00:00,142.53,144.36,140.95,144.29,3176.45,454568.37
1621710000,2021-05-22 19:00:00,144.29,145.25,139.41,139.98,4356.38,620749.62
1621713600,2021-05-22 20:00:00,139.95,147.6,142.72,146.83,6989.84,1026343.8
1621717200,2021-05-22 21:00:00,146.83,148.77,146.02,147.74,5050.89,746197.99
1621720800,2021-05-22 22:00:00,147.74,147.3,145.15,145.79,4068.47,593143.56
