timestamp,datetime,open,high,low,close,volume_from,volume_to
1667923200,2022-11-08 16:00:00,47.45,49.57,47.41,48.77,6927.25,339280.21
1667926800,2022-11-08 17:00:00,48.77,49.09,46.58,46.58,7711.72,369640.73
1667930400,2022-11-08 18:00:00,46.58,46.97,43.31,44.03,15251.31,685417.35
1667934000,2022-11-08 19:00:00,44.03,44.19,36.9,41.18,18182.11,739618.69
1667937600,2022-11-08 20:00:00,41.18,42.07,40.59,41.68,6015.46,249599.26
1667941200,2022-11-08 21:00:00,41.68,42.35,41.41,42.21,5932.67,248673.48
1667944800,2022-11-08 22:00:00,42.21,42.21,41.35,41.58,2754.35,114809.01
1667948400,2022-11-08 23:00:00,41.58,42.74,41.34,42.11,2611.43,109506.98
1667952000,2022-11-09 00:00:00,42.11,42.7,41.72,41.87,2366.52,99585.18
1667955600,2022-11-09 01:00:00,41.87,42.48,41.77,42.02,1442.89,60862.18
1667959200,2022-11-09 02:00:00,41.89,41.77,41.01,41.01,3292.73,135022.25
1667962800,2022-11-09 03:00:00,41.02,41.59,40.61,41.37,3882.37,158244.4
1667966400,2022-11-09 04:00:00,41.37,41.54,40.98,41.13,1829.99,75597.19
1667970000,2022-11-09 05:00:00,41.13,41.98,40.71,41.34,1986.43,81855.54
1667973600,2022-11-09 06:00:00,41.34,42.01,41.25,41.55,2767.84,115052.25
1667977200,2022-11-09 07:00:00,41.55,41.93,41.24,41.31,1296.45,53905.68
1667980800,2022-11-09 08:00:00,41.31,41.49,40.55,41.16,2564.21,105554.72
1667984400,2022-11-09 09:00:00,41.16,41.17,39.51,39.85,20224.26,812338.83
1667988000,2022-11-09 10:00:00,39.85,40.23,38.55,39.52,7221.69,284420.82
1667991600,2022-11-09 11:00:00,39.52,40.58,39.46,40.46,3219.16,128785.28
1667995200,2022-11-09 12:00:00,40.46,41.04,40.19,40.31,3189.47,129683.16
1667998800,2022-11-09 13:00:00,40.31,40.58,39.74,39.82,1755.6,70387.92
1668002400,2022-11-09 14:00:00,39.82,40.1,38.98,39.64,5687.39,224452.81
1668006000,2022-11-09 15:00:00,39.64,39.96,37.97,38.17,7390.75,287157.42
1668009600,2022-11-09 16:00:00,38.17,38.75,37.57,38.16,3279.15,125221.35
1668013200,2022-11-09 17:00:00,38.16,38.47,37.58,37.68,5305.74,200951.08
1668016800,2022-11-09 18:00:00,37.68,37.68,35.48,36.22,9221.2,333990.19
1668020400,2022-11-09 19:00:00,36.22,37.36,36.14,36.93,7640.29,281690.17
1668024000,2022-11-09 20:00:00,36.93,37.18,36.05,36.21,4713.87,172051.26
1668027600,2022-11-09 21:00:00,36.21,36.28,33.27,34.05,15266.84,532249.26
1668031200,2022-11-09 22:00:00,34.05,35.09,33.86,34.75,5036.4,174207.19
1668034800,2022-11-09 23:00:00,34.75,35.5,34.33,34.9,10301.55,360066.18
1668038400,2022-11-10 00:00:00,34.9,35.56,34.42,35.56,27195.57,946528.71
1668042000,2022-11-10 01:00:00,35.56,36.03,34.49,34.64,5100.34,180041.77
1668045600,2022-11-10 02:00:00,34.64,34.89,34.21,34.87,1795.33,61927.61
1668049200,2022-11-10 03:00:00,34.87,36.14,34.87,35.62,1918.86,68323.8
1668052800,2022-11-10 04:00:00,35.62,36.25,35.4,36.11,3102.23,111058.9
1668056400,2022-11-10 05:00:00,36.11,36.55,35.91,36.47,2285.23,82557.61
1668060000,2022-11-10 06:00:00,36.47,36.77,36.18,36.26,1346.77,49055.68
1668063600,2022-11-10 07:00:00,36.26,36.92,36.22,36.43,2720.91,99884.73
1668067200,2022-11-10 08:00:00,36.43,36.72,35.61,36.57,4017.75,144557.9
1668070800,2022-11-10 09:00:00,36.57,36.62,36.15,36.18,1322.15,48104.37
1668074400,2022-11-10 10:00:00,36.18,36.27,35.25,35.26,3910.08,140239.46
1668078000,2022-11-10 11:00:00,35.26,35.91,35.26,35.57,1334.19,47569.58
1668081600,2022-11-10 12:00:00,35.57,36.16,35.19,35.8,5700.46,203787.8
1668085200,2022-11-10 13:00:00,35.8,38.29,35.8,38.04,2875.34,106512.8
1668088800,2022-11-10 14:00:00,38.04,38.51,37.67,38.45,3449.33,130998.49
1668092400,2022-11-10 15:00:00,38.45,39.27,38.42,38.89,4005.5,155239.38
1668096000,2022-11-10 16:00:00,38.86,39.63,38.94,39.05,6621.33,258536.93
1668099600,2022-11-10 17:00:00,38.89,39.09,38.08,38.75,2120.99,82063.13
1668103200,2022-11-10 18:00:00,38.75,39.11,38.67,38.82,1345.02,52304.65
1668106800,2022-11-10 19:00:00,38.82,39.28,38.68,39.28,3045.78,118597.48
1668110400,2022-11-10 20:00:00,39.28,39.98,38.98,39.79,2528.78,99243.03
1668114000,2022-11-10 21:00:00,39.79,40.18,39.5,39.67,5653.46,224948.87
1668117600,2022-11-10 22:00:00,39.67,39.69,39.31,39.37,4338.86,170795.11
1668121200,2022-11-10 23:00:00,39.37,39.62,38.96,39.24,1859.05,72891.96
1668124800,2022-11-11 00:00:00,39.24,39.39,38.53,39.36,2017.74,78687.72
