timestamp,datetime,open,high,low,close,volume_from,volume_to
1582336800,2020-02-22 02:00:00,61.71,62.27,60.82,61.18,17223.86,1053711.68
1582340400,2020-02-22 03:00:00,61.18,62.64,61.05,61.24,18398.17,1126741.72
1582344000,2020-02-22 04:00:00,61.24,61.73,60.57,61.14,16353.68,999801.17
1582347600,2020-02-22 05:00:00,61.14,62.24,60.87,61.07,23877.91,1458255.55
1582351200,2020-02-22 06:00:00,61.07,61.83,60.29,61.09,21635.32,1321661.52
1582354800,2020-02-22 07:00:00,61.09,61.68,60.33,60.95,10802.82,658431.11
1582358400,2020-02-22 08:00:00,60.95,61.83,60.62,61.32,13832.64,848253.95
1582362000,2020-02-22 09:00:00,61.32,61.61,60.38,60.64,15363.5,931581.5
1582365600,2020-02-22 10:00:00,60.64,61.6,60.39,60.65,9488.74,575485.15
1582369200,2020-02-22 11:00:00,60.65,61.69,60.39,60.93,8224.13,501096.1
1582372800,2020-02-22 12:00:00,60.93,61.97,60.58,61.12,16137.24,986256.48
1582376400,2020-02-22 13:00:00,61.12,62.01,61,61.27,11818.4,724135.43
1582380000,2020-02-22 14:00:00,61.27,62.23,60.91,61.42,17419.3,1069812.5
1582383600,2020-02-22 15:00:00,61.42,62.21,60.44,60.96,17889.33,1090545.36
1582387200,2020-02-22 16:00:00,60.96,61.39,60.16,60.87,18775.32,1142852.71
1582390800,2020-02-22 17:00:00,60.87,61.9,60.59,61.15,25794.06,1577292.44
1582394400,2020-02-22 18:00:00,61.15,61.7,60.62,60.91,10156.04,618643.66
1582398000,2020-02-22 19:00:00,60.91,61.74,60.52,60.67,14043.91,852030.84
1582401600,2020-02-22 20:00:00,60.67,61.76,60.64,61.14,11009.53,673144.59
1582405200,2020-02-22 21:00:00,61.14,61.6,60.62,61.14,10255.72,627083.39
1582408800,2020-02-22 22:00:00,61.14,61.92,60.79,61.35,8039.81,493260.42
1582412400,2020-02-22 23:00:00,61.35,61.66,60.35,60.76,17207.64,1045469.3
1582416000,2020-02-23 00:00:00,60.76,62,60.96,61.39,15286.31,938481.63
1582419600,2020-02-23 01:00:00,61.39,61.88,60.69,60.75,13888.85,843678.36
1582423200,2020-02-23 02:00:00,60.75,62.01,60.83,61.43,17850.46,1096489.54
1582426800,2020-02-23 03:00:00,61.43,63.15,61.81,62.78,33551.47,2106451.73
1582430400,2020-02-23 04:00:00,62.78,63.54,62.43,62.6,40319.52,2524005.27
1582434000,2020-02-23 05:00:00,62.6,63.58,62.38,63.15,22186.02,1401138.72
1582437600,2020-02-23 06:00:00,63.15,63.94,62.87,63.22,23291.97,1472633.86
1582441200,2020-02-23 07:00:00,63.22,63.93,62.81,63.4,14695.89,931650.28
1582444800,2020-02-23 08:00:00,63.4,63.59,62.69,63.01,13464.35,848432.13
1582448400,2020-02-23 09:00:00,63.01,64.03,62.78,63.33,26125,1654429.32
1582452000,2020-02-23 10:00:00,63.33,63.6,62.54,62.81,21972.58,1380118.32
1582455600,2020-02-23 11:00:00,62.81,63.59,62.38,62.97,23745.05,1495263.31
1582459200,2020-02-23 12:00:00,62.97,64.33,62.66,63.55,46105.58,2930135.59
1582462800,2020-02-23 13:00:00,63.55,64.24,62.85,63.1,17581.33,1109322.87
1582466400,2020-02-23 14:00:00,63.1,64.06,62.93,63.72,23381.54,1489784.12
1582470000,2020-02-23 15:00:00,63.72,63.79,62.56,62.94,10817.65,680901.01
1582473600,2020-02-23 16:00:00,62.94,63.77,62.35,62.72,13626.44,854657.01
1582477200,2020-02-23 17:00:00,62.72,63.68,62.57,63.15,10871.45,686507.05
1582480800,2020-02-23 18:00:00,63.15,63.68,62.5,63.31,7801.75,493892.48
1582484400,2020-02-23 19:00:00,63.31,63.63,62.54,62.68,4897.3,306986.45
1582488000,2020-02-23 20:00:00,62.68,63.35,62.25,62.67,5755.08,360698.67
1582491600,2020-02-23 21:00:00,62.67,63.28,62.28,62.52,5117.11,319932.97
1582495200,2020-02-23 22:00:00,62.52,63.49,62.59,63.21,7521.09,475399.39
1582498800,2020-02-23 23:00:00,63.21,64.09,63.02,63.79,14109.65,899990.43
1582502400,2020-02-24 00:00:00,63.79,64.56,62.99,63.71,19912.51,1268704.15
1582506000,2020-02-24 01:00:00,63.71,64.37,62.9,63.47,15500.75,983818.39
1582509600,2020-02-24 02:00:00,63.47,63.01,61.39,61.73,29261.9,1806352.43
1582513200,2020-02-24 03:00:00,61.73,62.35,60.98,61.41,25639.99,1574468.76
1582516800,2020-02-24 04:00:00,61.41,62.17,60.82,61.97,20270.64,1256074.44
1582520400,2020-02-24 05:00:00,61.97,62.37,60.99,61.6,16281.99,1002968.13
1582524000,2020-02-24 06:00:00,61.6,61.97,60.66,61,12673.53,773023.69
1582527600,2020-02-24 07:00:00,61,62.41,60.83,61.4,11103.42,681718.24
1582531200,2020-02-24 08:00:00,61.4,62.32,60.99,61.68,15185.53,936704.1
1582534800,2020-02-24 09:00:00,61.68,62.16,60.94,61.58,19132.17,1178092.43
1582538400,2020-02-24 10:00:00,61.58,62.38,61.02,61.52,18553.53,1141379.07
1582542000,2020-02-24 11:00:00,61.52,63.3,61.66,62.48,26791.84,1673838.4
1582545600,2020-02-24 12:00:00,62.48,63.19,61.68,62.4,19129.63,1193634.58
1582549200,2020-02-24 13:00:00,62.4,62.53,61.41,61.71,19559.07,1206900.4
1582552800,2020-02-24 14:00:00,61.71,62.64,61.08,61.99,13500.52,836875.5
1582556400,2020-02-24 15:00:00,61.99,62.4,61.13,61.82,17969.88,1110926.05
1582560000,2020-02-24 16:00:00,61.82,61.81,59.98,60.4,27216.23,1643771.28
1582563600,2020-02-24 17:00:00,60.4,60.98,59.6,59.65,18529.44,1105328.83
1582567200,2020-02-24 18:00:00,59.65,61.36,58.98,60.4,28975.73,1750236.03
1582570800,2020-02-24 19:00:00,60.4,61.74,59.68,60.33,17628.04,1063460.65
1582574400,2020-02-24 20:00:00,60.33,60.9,59.62,60.32,13155.58,793585.28
1582578000,2020-02-24 21:00:00,60.32,60.62,59.33,59.69,13551.5,808860.9
1582581600,2020-02-24 22:00:00,59.69,61.09,59.59,60.87,9932.68,604560.18
1582585200,2020-02-24 23:00:00,60.87,61.41,60.03,60.87,11225.37,683234.33
1582588800,2020-02-25 00:00:00,60.87,61.1,59.91,60.25,11613.49,699744.27
1582592400,2020-02-25 01:00:00,60.25,60.86,59.32,59.55,10016.72,596485.31
1582596000,2020-02-25 02:00:00,59.55,61.17,59.61,60.09,11419.93,686211.67
1582599600,2020-02-25 03:00:00,60.09,60.72,59.36,59.92,13438.07,805221.75
1582603200,2020-02-25 04:00:00,59.92,60.59,59.26,59.59,16928.04,1008798.08
1582606800,2020-02-25 05:00:00,59.59,60.04,58.51,58.92,21279.37,1253869.29
1582610400,2020-02-25 06:00:00,58.92,59.57,58.23,58.8,24427.45,1436227.76
1582614000,2020-02-25 07:00:00,58.8,59.61,58.12,58.4,17542.71,1024528.5
1582617600,2020-02-25 08:00:00,58.4,59.82,58.52,59.12,25305.18,1495934.58
1582621200,2020-02-25 09:00:00,59.12,59.86,58.83,59.23,14230.53,842926.01
1582624800,2020-02-25 10:00:00,59.23,60.26,58.9,59.18,19358.85,1145726.9
1582628400,2020-02-25 11:00:00,59.18,60.42,59.08,59.56,22310.63,1328765.68
1582632000,2020-02-25 12:00:00,59.56,60.5,59.06,59.29,23410.98,1388013.07
1582635600,2020-02-25 13:00:00,59.29,59.82,58.82,58.97,11793.84,695498.87
1582639200,2020-02-25 14:00:00,58.97,58.76,57.48,58.62,32548.17,1908088.23
1582642800,2020-02-25 15:00:00,58.62,58.58,56.81,56.95,30236.37,1722013.96
1582646400,2020-02-25 16:00:00,56.95,58.13,55.96,56.75,33269.71,1888086.5
1582650000,2020-02-25 17:00:00,56.75,58.42,56.29,57.55,24946.56,1435635.99
1582653600,2020-02-25 18:00:00,57.55,58.39,56.88,57.21,14436.7,825913.53
1582657200,2020-02-25 19:00:00,57.21,57.88,56.54,57.35,15869.53,910179.33
1582660800,2020-02-25 20:00:00,57.35,57.98,56.37,57.32,12113.14,694268.3
1582664400,2020-02-25 21:00:00,57.32,58.36,56.91,57.43,18008.12,1034290.46
1582668000,2020-02-25 22:00:00,57.43,58.71,56.89,58.25,16011.84,932642.26
1582671600,2020-02-25 23:00:00,58.25,58.24,56.62,57.13,15697.26,896734.48
1582675200,2020-02-26 00:00:00,57.13,58.1,56.52,57.06,24142.34,1377519.11
1582678800,2020-02-26 01:00:00,57.06,56.62,55.28,55.7,61446.27,3422844.16
1582682400,2020-02-26 02:00:00,55.7,56.03,53.73,54.69,70238.5,3841392.87
1582686000,2020-02-26 03:00:00,54.69,55.02,53.65,54.09,26791.49,1449250.5
1582689600,2020-02-26 04:00:00,54.09,55.04,53.9,54.41,17688.94,962517.61
1582693200,2020-02-26 05:00:00,54.41,55.34,54.22,55.01,19744.92,1086108.53
1582696800,2020-02-26 06:00:00,55.01,55.67,54.58,54.63,12577.99,687191.51
1582700400,2020-02-26 07:00:00,54.63,55.23,53.54,53.93,17654.46,952128.64
1582704000,2020-02-26 08:00:00,53.93,54.91,53.16,53.83,38701.27,2083264
1582707600,2020-02-26 09:00:00,53.83,53.78,52.02,52.44,24004.95,1258866.98
1582711200,2020-02-26 10:00:00,52.44,53.8,52.7,52.96,25172.35,1333117.19
1582714800,2020-02-26 11:00:00,52.96,54.08,52.12,53.05,22214.12,1178485.57
1582718400,2020-02-26 12:00:00,53.05,54.47,52.91,54.11,35805.75,1937509.29
1582722000,2020-02-26 13:00:00,54.11,53.37,51.89,52.03,24144.16,1256204.91
1582725600,2020-02-26 14:00:00,52.03,52.44,50.8,51.55,52006.39,2681078.42
1582729200,2020-02-26 15:00:00,51.55,52.2,50.47,51.18,28303.42,1448592.78
1582732800,2020-02-26 16:00:00,51.18,50.42,47.48,49.83,89001.75,4434825.71
1582736400,2020-02-26 17:00:00,49.83,51.28,49.33,50.64,46474.6,2353690.87
1582740000,2020-02-26 18:00:00,50.64,53.69,51.02,52.32,40929.92,2141523.36
1582743600,2020-02-26 19:00:00,52.32,52.98,51.24,51.64,40075.21,2069658.69
1582747200,2020-02-26 20:00:00,51.64,52.31,50.9,51.65,32610.08,1684343.56
1582750800,2020-02-26 21:00:00,51.65,51.86,50.22,50.86,18878.06,960153.8
1582754400,2020-02-26 22:00:00,50.86,52.04,50.31,50.96,37927.53,1932862.64
1582758000,2020-02-26 23:00:00,50.96,52.3,50.84,51.46,23084.61,1187923.92
1582761600,2020-02-27 00:00:00,51.46,50.87,49.11,49.28,45443.52,2239308.61
1582765200,2020-02-27 01:00:00,49.28,52.04,48.55,51.46,57788.53,2973734.4
1582768800,2020-02-27 02:00:00,51.46,52.04,50.08,50.64,34175.59,1730783.94
1582772400,2020-02-27 03:00:00,50.64,51.89,50.24,50.77,24680.04,1252934.47
1582776000,2020-02-27 04:00:00,50.77,52.36,50.6,51.31,30104.59,1544633.15
1582779600,2020-02-27 05:00:00,51.31,52.73,51.16,52.52,21063.87,1106348.81
1582783200,2020-02-27 06:00:00,52.52,53.65,51.83,52.73,41631.78,2195373.84
1582786800,2020-02-27 07:00:00,52.73,53.54,51.83,52.55,39702.34,2086446.78
1582790400,2020-02-27 08:00:00,52.55,53.39,51.92,52.1,31895.49,1661606.68
1582794000,2020-02-27 09:00:00,52.1,53.03,51.58,51.58,22152.36,1142643.81
1582797600,2020-02-27 10:00:00,51.58,53.38,51.98,52.78,36959.91,1950787.97
1582801200,2020-02-27 11:00:00,52.78,53.34,51.87,52.51,16306.69,856322.48
1582804800,2020-02-27 12:00:00,52.51,53.59,51.92,52.55,35070.87,1843082
1582808400,2020-02-27 13:00:00,52.55,53.44,52.21,52.74,18212.53,960442.12
1582812000,2020-02-27 14:00:00,52.74,53.63,52.37,53,19014.79,1007873.51
1582815600,2020-02-27 15:00:00,53,53.9,52.38,53.08,15482.82,821836.83
1582819200,2020-02-27 16:00:00,53.08,55.52,53.35,54.55,39776.55,2169882.8
1582822800,2020-02-27 17:00:00,54.55,55.22,53.68,54.09,29932.88,1619201.22
1582826400,2020-02-27 18:00:00,54.09,54.86,53.46,54.13,21863.42,1183399.74
1582830000,2020-02-27 19:00:00,54.13,54.83,53.57,53.82,23700.49,1275615.66
1582833600,2020-02-27 20:00:00,53.82,54.66,53.49,53.83,14535.53,782396.17
1582837200,2020-02-27 21:00:00,53.83,53.95,52.38,52.94,18137.86,960157.84
1582840800,2020-02-27 22:00:00,52.94,53.85,52.64,53.6,19543.07,1047499.72
1582844400,2020-02-27 23:00:00,53.6,54.01,52.27,53.12,29730.8,1579391.46
1582848000,2020-02-28 00:00:00,53.12,54.58,52.92,53.46,25504.28,1363453.19
1582851600,2020-02-28 01:00:00,53.46,54.63,53.14,54.01,18479.82,998146.17
1582855200,2020-02-28 02:00:00,54.01,54.49,53.04,53.24,23021.62,1225659.56
1582858800,2020-02-28 03:00:00,53.24,53.84,52.55,52.66,20593.17,1084379.01
1582862400,2020-02-28 04:00:00,52.66,53.41,52.46,53.15,16717.29,888573.4
1582866000,2020-02-28 05:00:00,53.15,52.86,51.81,51.87,21615.15,1121118.16
1582869600,2020-02-28 06:00:00,51.87,52.37,51.31,51.65,25230.99,1303100.97
1582873200,2020-02-28 07:00:00,51.65,52.11,50.75,50.91,25982.28,1322717.89
1582876800,2020-02-28 08:00:00,50.91,51.77,50.71,50.89,19325.86,983463.11
1582880400,2020-02-28 09:00:00,50.89,50.77,48.77,49.2,46358.32,2280831.52
1582884000,2020-02-28 10:00:00,49.2,50.51,48.79,49.88,41047.88,2047396.13
1582887600,2020-02-28 11:00:00,49.88,51.05,49.5,49.84,30399.44,1515056.75
1582891200,2020-02-28 12:00:00,49.84,50.24,48.8,50.16,30626.01,1536097.4
1582894800,2020-02-28 13:00:00,50.16,52.33,50.33,51.46,54006.99,2779036.03
1582898400,2020-02-28 14:00:00,51.46,51.79,50.37,51.18,29091.09,1488910.02
1582902000,2020-02-28 15:00:00,51.18,52.97,51.43,51.9,27466.68,1425441.46
1582905600,2020-02-28 16:00:00,51.9,52.59,50.61,50.73,29056.99,1474178.43
1582909200,2020-02-28 17:00:00,50.73,51.01,49.97,50.53,20717.38,1046951.96
1582912800,2020-02-28 18:00:00,50.53,51,49.68,50.06,14563.73,728994.89
1582916400,2020-02-28 19:00:00,50.06,50.7,49.57,50.17,9365.6,469851.23
1582920000,2020-02-28 20:00:00,50.17,51.12,49.85,50.27,10876.39,546717.19
1582923600,2020-02-28 21:00:00,50.27,51.59,50.13,50.95,8296.31,422734.13
